id,content,label_e,label_n
40579.9,"Michael.. while my hubby isn't angry - he is unable to carry on a conversation, and to even ask him to choose between having some peanut butter toast, or cereal.. ( I HAVE learned to not give too many choices)... is too hard to answer for him - he cannot give me an answer - he just looks away, or through me.
You need to keep on asking many questions based on what he says. As short questions and give him a long time to think.
pft
We have been married 35 years, so I just make him what I know from habit something that he would eat. I try to carry on life as per usual..
I would think that depending upon the various stage and the behaviours of an angry spouse, that the suggestions of agreement & validation / changing the subject, etc. are better than trying to ask questions and delve into the angry behaviour, which would only exasperate the issues..
IMHO, the anger comes from nowhere, for little reason, or an imagined affront - who wants to spend any time and energy on that? We spouses are doing the best to our ability and stamina to deal with the physical attributes of the disease, we don't need to play mind games too.
Kathy",0,1
28080.4,"For a non-locked down place, I had my mother seeing doctors at the Irving Wright Center For Aging affiliated with Cornell Medical Center.
  http://www.cornellaging.org/patient/wright.html
  I thought those geriatricians were great and they know a ton about the disease.  They have a full center there, according to access to the memory disorders clinic for their patients.
  The Ramapo Ridge one was if your father needs to be admitted again but hopefully you won't need something that drastic.
     ",0,1
15684.2,"You are keeping her AND others safe-so stay firm and this stage too shall pass.
  My mother never did drive much so I never had this issue, but I have friends who had to work this out with their parents. They often got the help of their parents friends to pick them up for social outings. A friend would call and say something like, I'm going to the church's bingo game tonight-you want me to pick up? I'll be driving close by anyways."" ect.
  Good luck!",1,1
6041.7,"Hawaiigirl, you being an only child is what made life with your mom so much more difficult, I can imagine. You became her target.  I'm sorry you went through that.  Life is a b-tch, I know. Hang in there.",1,1
43064.2,Thanks Katrina that will come in mighty handy.,1,0
41646.2,"I went to my live support group yesterday. There was a brand new lady that does not have a diagnosis for her dh. She was so upset and guilty. She felt so bad because she felt she was being disloyal to her dh even to be there. She knows something is wrong but cannot convince her dh to go to a doctor. Apparent!y, he does not want to go for anything but severe pain.

In her I could see myself and others here. I know that it takes a while before we are ready and able to accept answers.

There is a list on here that comes up every so often that is suppose to help with those beginning the journey. I am not sure if that is what you are thinking about.

In my humble opinion, I think that getting the word out about this resource and others is something that we really need to do to help.

I wonder if all of us would write letters to the editor about how hard this journey is and what would help or anything else that we would be willing to share. Some may not be brave enough to tell their stories but even if they would be willing to share thanks to a business that had a family restroom I think the point would come across.

I applaud that you were able to help a fellow caregiver.

I do not mean to rain on your parade but just thought I would add my quarter worth.
Teresa99",1,1
17810.3,I think it is time for you both to see your PCP and explain the issues with anxiety and stress.  Even small doses of meds can make all the difference in the world.  I wish I could give you some advice for your daughter which is a very serious issue in itself.,1,1
17134.2,"I'm with you. My mom is 85 and in Day 3 of a geripsych involuntary hospitalization. All I know is that the situation is out of my hands at the moment. Yes, let it go. I know I personally have tried everything suggested to me to head this off.  I hope for us both that the stay will allow our moms to get on meds which will truly help them.",1,1
43699.17,"Dear Jersey Girl,
I'm fairly new to this board compared to some, however, I feel love and comfort here. What is this thing called death?  All of us experiencing this disease with our loved one knows that there are things worse than death. I agree with you that it is a blessing when our loved one can be released from this prison.  We are left with what I call:  MISERABLE JOY.  We are sad for us but glad for them.  Wishing you the best as you adjust to this new journey. 
Your friend,
Grandma J LaRue",1,1
10738.3,What a great idea!,1,0
45439.13,"Glad to hear from you again Bridget.  I hadn't seen anything from you for a while and was worrying about you.  Sounds like you are ready to yell.
------------
Ella",1,0
28621.7,"Oh, Leslee -- I am so sorry to hear about the delay.  You are such an inspiration.  You are so strong to be able to be there for your brother and take care of your mother.  I hope that knowing that so many of us are out here supporting you adds to the strength that you will need when the trial finally happens.  I hope this part ends for you soon and you have closure and peace.",1,0
46151.66,"What do you mean by ""the bank is avoiding you?""",0,1
17387.5,"So this will sound really sneaky & underhanded but do you know anyone who is a nurse/CNA or even a dental hygienist? Someone who wears any kind of medical looking scrubs? If so would they be willing to stop by and acting all professional say ""Mr. X it is time to take your medication. The doctor has prescribed this to help you feel better."" I have noticed a lot of older people will not argue with doctors or nurses and this would be coming from a ""medical professional"" and not family he is familiar with. If he is already suspicious of the food y'all are giving him this is the only other thing I can thing of short of your granddad having to be in the hospital getting the meds by IV. Hope you can find a solution!",1,1
34454.2,"there is a thread already running on Seroquel
I just noticed that you started that thread.  are you having trouble reading the newsgroup?",0,1
25624.13,"I feel your frustration because I have that frustration too!  I have been updating my siblings on a monthly basis on how Mom seems to be progressing and then today she talks to my sis and was as clear as glass with just a few smudges!  She asked about her grandkids and her great grandchild that she has not seen yet and oh how she wants to hold him and love on him!   Wow!  She couldn't even recognize some of those grandchildren in a photograph a day ago!  Go figure.
  I hope someone can enlighten us all on this one!",1,1
6441.3,"I'm sure you have observed and trained the new caregiver to provide the type of care your mother used to get. We had the same situation happen to us some months ago and had to get someone new. She is very experienced, but didn't know how to ""treat"" my mother, so I stayed with her for several weeks letting her observe me in action-told her not to talk loud to my mother-to move her this way-etc. My mother did not appear to be happy to have a new person-but I had to disregard her feelings,  because she needs a caregiver. I did not stress over it because it was something that had to happen. In time, my mother, who is in the severe stage of Alz, accepted this new person just fine. 
My suggestion is to train the caregiver to provide the type of care your mother is used to and let time make things right again. Try not to stress over it and when mother complains, be positive and let her see you treat the new caregiver with affection and familiarity. Soon your mother will see the new person as a trusted ""friend"".  However, if your mother continues to ""hate"" her, be sure the care she receives when you are gone is truly appropriate. Good luck!",1,1
46531.427,"Thank you Johanna, you give sound advice. My apologies to Lorita for using her thread.",1,0
36682.16,"Hey, what a roadblock! You said that you wanted to connect with other younger caregivers so I'm giving you a ring.
My husband, 52, was diagnosed with Creutzfeldt-Jakob Disease 2 years ago, which is basically like fast-acting dementia. No treatment, no cure. I'm 45, have stopped working and have been caring full-time for Phil for the past year. My daughter, Amy, 13, moved in with my mom around Thanksgiving because things became really stressful and scary. My husband was blaming her for things (he couldn't find files on the computer and would get really angry at her for ""moving"" them) and wouldn't believe her when she said she didn't do them... There was this weird jealousy thing going on. When I tried to help my daughter with homework or just laugh with her he would get really demanding or loud or angry- unfortunate stuff. This is before he was put on Quetiapine (anti-psychotic), but there were rages and the time he ran into the house wielding the ax, or the day he left the ax on her bed...
Now a days, my husband can't talk or understand speech much. He is still fully mobile! but incontinent both ways and highly confused much of the time. Did I mention that he doesn't sleep all night?
The latest is that my mom and Amy are having trouble communicating. My mom, 80, isn't great at understanding teens, never was, LOL. She acts neglected and resentful when Amy doesn't want to share details of her life. Amy says that when she does share, my mom tends to give her lectures or make Amy feel like she's doing something wrong. Yeah.
So, I'm looking into my next move. I've been getting more respite care hours so that I can spend time with Amy and my mom, but it's never enough. I feel like I need to bring Amy home. I've told her that by the start of the next school year she will be home and Phil will be... elsewhere.
I have a court petition in late April that is trying to have all of Phil's assets put into my name  so that he could qualify for MediCal. If this works, no guarantee, I will probably try to get him placed in a facility of some kind. Of course, I feel terrible. 
For all the difficulty, I still connect with Phil in simple ways - laughing over a mishap, making crazy faces together in the mirror, rubbing his back. It seems at least once a day we are both calm and we can look each other in the eyes and connect. He loves being home out in the country. But I am losing him. Month by month he is more withdrawn, or out of his logical mind.
My name is Jen. Let me know how you're doing. I'm thinking of you and your troubles. I respect your path, everyone's path.
We can do this.",1,1
5180.8,"Jart wrote:
I guess, my issue is, how to deal with uncertainty. I feel like I'm walking in a mine field. How do any of you find peace, knowing that you are living with someone who can be completely irrational, and that there is absolutely nothing you can reasonably expect from them.
With the risk of stating the obvious, it's all about acceptance.  Acceptance is the final state of grief, and I can't explain how I got here, but it is so much more comfortable than where you are now.  I totally accept that I have to control, organize, plan, execute and ANTICIPATE every aspect of DH's life.   I consider us to have two bodies that need to be controlled by my single brain.  It's never easy, but accepting it is easier than not accepting it.
Blessings,
Jamie",1,1
13194.3,"Oh my goodness, Pam.   This is certainly a very traumatizing event.  Thankfully Deb has you and that is a very good thing.   I am glad to hear Deb is a bit energized and feeling more ""up"" than she has for awhile; it must be wonderful to see her rallying.
Please take good care of you, and know that you are the best sister, ever!
J.",1,1
41069.5,"Sher,

I hope that you can get away for awhile. I can't remember if your dh can stay home by himself.

I just came from a reception followed by supper with my son and family. Getting away helps me cope.

Hope things go better!

Teresa99",1,1
41458.4,"Alzwell,
Please get your rider checked to make sure the safety switch that will have the lawnmower die if you try to get off of it while the blades are still engaged. One time on ours, it had just not been hooked up after some work had been done. This has been on mowers for quite awhile but it is always possible if yours is ancient, it may not be on it. Well worth the check.


Tayb4
My dh can no longer empty the dishwasher. He hasn't tried in at least 3 to4 years. I guess he cannot remember where they go. He is unable to tell me why he stopped doing it. I know I found dishes in weird spots. Then he wonders why I worry when he thinks he can do the farm work.

Three weekends ago he got a message from the choir director that they were going to have two weeks off then would sing that third Sunday. She specifically said to put the third Sunday on their calanders as she would probably not be able to send an email reminder. My dh swears he never saw the email. He almost acts like I am lying to him. Funny, when he looked at the calander choir was written in. He no longer seems able to deal with the calander at all. Yet he still thinks he can drive a car. Who understands how their minds work.
Teresa99",0,1
5915.2,"You mentioned that she likes to help out and stay busy . . . 
  Maybe you can talk to the memory care staff about letting her feel like she's helping out there at her facility.  I've noticed a few people who are encouraged to ""help"" at my mom's facility.  One of those people is younger than the majority of the residents.  
I think Veteran's Kid's dad was given the impression that he was volunteering and helping out at the VA during VK's respite periods. 
 ",0,1
33624.5,"You are in a horrible situation and my best thoughts are with you. My only advice is for your kids. I would ask for a meeting with their principal, counselor and teachers. Be brutally honest sharing your situation and ask for all the help and ideas they can provide. The school year is quickly coming to an end and they may be able to help direct you to some free camp or day activities for your kids. Knowing the situation “should” motivate them to help and to find more conservative consequences than suspensions. If you get nothing but “they need punishment and/or discipline” then let them know that’s not constructive or appropriate. If that doesn’t help then take it up with the superintendent and/or a sympathetic school board member. Do not delay; April and May are busy days for school staff.",1,1
26973.2,"Only the latest in a very long string of deaths of people showing signs of dementia.
  This lady was still working at Wal-Mart, but at some point the police released video of her leaving work and getting into her car.  She is very slow getting in and drove away very carelessly, almost clipping a bunch of cars parked next to her.
  ORMOND BEACH --   
A body found Thursday in a car submerged in a retention pond has been identified as a Volusia County woman missing since Monday.
Deputies said an autopsy performed Friday positively identified the victim as 79-year-old Rose Bruce.
The car was found Thursday afternoon in a pond near Hand Avenue and Williams Boulevard, near Ormond Beach.
A medical examiner's autopsy determined that Rose drowned.
  Bruce was first reported missing early Tuesday morning by her daughter-in-law, who returned home from work to find their house filled with smoke and dinner burning in the oven, but no sign of Bruce or her car.
  The Volusia County Sheriff's Office said there were no signs of foul play, and the wreck appeared to be a tragic accident.
   ",0,1
45196.5,"alz+, that's a beautiful thought that you shared about us being the treatment for alz.  I mean, I think of the caregiver specifically and the impact that person has on the quality of life and care for the alz loved one.  Thank you for such a lovely idea!",1,1
13285.2,"So sorry you and your dear mother are in this situation. The beginning of the Alz journey is very difficult. There is a big learning curve, but you can learn by reading books about dementia as well as going to support groups. I learned about the good and bad  nursing homes from people at the support group. Call the Alz hotline for more info. There is likely a support group near you.
 Your mother is so lucky to have you to protect her and see to it that she is cared for. Start your education with the book, The 36 Hour Day. Good luck!",1,1
25253.3,"That sounds too fast to be a normal progression.  Might be normal pressure hydrocephalus (NPH), might be stroke, might be a reaction to meds.  What's she taking?",0,1
38696.143,"I tried to read it twice and got a little from it.  My husband is still not back to the old normal from his UTI.  It has been opposite week and speaking paragraphs in the morning, short sentences or jumbled words in the evening.
He is going to the bathroom 4-5 times a night, not wetting the bed as much.",0,1
38685.2,"This is bittersweet, but so glad that your husband recognized his brother and called him by name.",1,0
28032.18,dj okay sending best wishes that everthing turns out ok .,1,1
35400.6,"Perhaps the person who does the update conference is only available during her lunch hour because the rest of the time she's working with the people in the program. She may be a part time employee and off the clock during them times that are convenient to you. Would they be willing to do this over the phone?

If this is something that only happens a few times a year, I'd make time to do it. You want input and to be seen as collaborating with the team.",0,1
34341.8,"Sorry, I read your name as Molly instead of Holy Moly.  I think I was still half asleep.  Maybe I'll call you Molly, anyway, if you don't mind.",1,0
46750.45,"    Okay, I was silently enjoying this ""man thing"" thread, but you started talking books, fishing & pie - utopia! Larry, we share a bunch of preferred authors. Have you read ""Sun Going Down""? Can't remember author right now, but it's a long western that I really enjoyed. I too am an avid reader, though I can't indulge nearly as much as I'd like to. (Mom is still very active, chatty, & whenever I try to curl up w/ my book, she plops down beside me & reads whatever she can get her hands on - out loud!)
    I keep adding to my to-be-read pile, preparing for the sleepy stages ahead. DH is an avid fisherman, & we keep our pontoon boat docked in the Androscoggin river all summer long so he can hit the water as soon as he's off work for the day. (Some pretty big Northern Pike in there, along w/ trout & bass.) I'm missing it this year - only go on respite wknd as Mom fears water.
    Oh well, at least I still have pie to indulge in - can't keep enough sweets in the house between Mom &DH! (Good thing I love to bake!)
    Always enjoy your posts Larry, inspiring & funny - great combo! Someday, when we are past this all-consuming CG gig, know that you have a standing invitation to come on over for a visit! Sept. is beautiful here - the foliage reflected on the water is stunning, the fishing still good, lots of fresh berries for pie & a neighborhood book swap to boot!",0,1
48162.4,"jfkoc,
  I googled Alzheimer's Compendium as you suggested but I didn't see anything about JAB's blog.    How do you get to that?",0,1
44439.14,"Yay!  so glad for little Dot. She's the one who was real sick and recovered, isn't she?  so... has she used up 2 of her nine lives?  Still has a few to go.  ",1,1
32592.12,I agree with the advice to see a lawyer and see where you stand as far as the inheritance. If living with him becomes intolerable possibly a divorce would be appropriate. You could have your lawyer send the family a letter stating that their brother will be coming to live with them as you will no longer be in his life. My guess is that they would suddenly come up with the money for memory care placement. If they are younger than your husband you might point out that they too might fall victim to this disease. They sound like horrible people.,0,1
5217.5,"Hey Misssy, only do what you can handle.  So, if she takes all and goes off to a  ""happy"" life, I doubt it.  I've seen this, everything given to people like this, and then karma hits hard. 
If she does this....well, I guess none of you will look out for her when she gets old.  I wouldn't. ",0,1
5310.2,"How long ago did she have the culture done?  What are her symptoms?
 ",0,1
21229.6,"I'm with you, Daughter of Grace. As a person with Alzheimer's, I want to see the fear, stigma, and lack of knowledge of Alzheimer's and other dementias gone. I know many may remember when the word ""cancer"" was rarely ever spoken and patients were hidden. I pray we all take a role in ending the fear and stigma. 
  If you have not already seen it, CNN has been showing a program by Dr. Sonjay Gupta on an dementia village in the Netherlands. Would love to see this in the US. 
  http://www.cnn.com/2013/07/11/world/europe/wus-holland-dementia-lessons/ ",1,1
39129.2,Alz+ It is so helpful to have your perspective. Thank you.,1,0
37971.14,"So great thamks, 
Surfergirl",1,0
35810.5,"So, has she ever been the Queen of England or the President of the United States? Was she this talkative before the dementia? My hubby wasn't a big talker before and he talks less now since he has some aphasia. ",0,1
16308.13,nan,0,0
6133.4,"I'm sorry you are dealing with this. 

Since you have already reached out to his PCP and the neurologist who sees him because of the hydrocephalus, maybe it's time to move on. The problem is, many  neurologists are generalists or specialize in a specific issue like epilepsy or TBI and might not have the expertise in identifying dementia is a younger man especially if there are complicating factors like hydrocephalus and a language barrier. 

I would suggest seeking a university teaching hospital-based memory care clinic. The team there would most likely be able to do the complete evaluation to rule out other medical issues that can mimic dementia but might be treatable and are probably accustomed to working in the context of different languages and cultures. 

We took my dad to such a place after the local small town doctors blew us off and it has made all the difference in planning for the future. 

Good luck.",1,1
9248.14,"I think updates like this remind us that it's a long journey.  Some days, weeks, even months,  you feel like everything is going terribly and you don't know what's going on.  When you step back and observe the long view, you can see learning and personal progress, even as your LO's disease progresses. it's encouraging!",0,1
1704.7,"River Styx wrote:
How do I stop her from cooking and destroying appliances?  I'm terrified she's going to burn the house down.
  Take the knobs off the range.  Hide the appliances when you go to bed.
Mike",0,1
20694.21,"I rarely sign in any longer, but I got a notification that someone had posted to this thread. So a quick update, well over a year later.
  We did eventually get the Medicare/Medi-Cal (Medicaid) mess straightened out by adding on a very small additional vision policy that kept my mother's account from sitting on the seesaw.
  I also learned in the meantime that Medi-Cal is indeed the secondary, not the primary, so Johanna was right (as usual - big smile). Additionally I learned that the Medi-Medi combination is good for catastrophic, for Part D meds, and for emergency treatment. But everything else is like pulling teeth without an anesthetic.
  Especially in California, where the Schwarzenegger legacy of ""privatized"" Medi-Cal administration still refuses to die. The headache I had described in other posts - where we have no gero-psych wards in this county, and our county's administrator (Gold Coast) doesn't play well with L.A. County's administrator (Healthcare Plans, something like that)... That drove me nuts to the bitter end.
  My mother died in April 2013. The last three weeks of her life, I was able to rescue her from a truly awful situation, one that involved Medicare fraud and organized crime. I've had the dickens of a time getting Medicare to move on stuff, although the case is being aggressively prosecuted by the L.A. County Sheriff's Department Major Crimes, the FBI, and the California DoJ.
  On my mother's birthday in December, a large news syndicate used my mother's story to illustrate the nightmare that is Medicare fraud and organized crime. I am happy to report that as a direct result of that article (actually part of a bigger series), Medicare is using my mother's case to review their processes. Hopefully they will be able to figure out how and why the system fails (why it is that these crooks are being prosecuted, yet United Healthcare and Medicare still have not processed the ""credits"" and tried to retrieve some of the money they paid out).

I have a conference call with the Medicare people in DC next week. Wish me luck.",0,1
541.2,"Hi blue sea....we are also in this last phase, and it is excruciatingly hard. DH is 63 with AD and Lewey Bodies in a nursing home. The staff agreed to get him a merry walker ( considered a restraint) so I had to sign papers. He was falling often. I hate seeing him like this. There is no telling how long this will go on. His day consists of total incontinence, pacing when he can ( not so much of that when the chronic cellulitis flares up), eating( hand fed) and sleeping. Only a few words now. I hold his had and give lots of hugs and feed him. Human touch and satisfying the basic survival needs of eating and drinking are all that is left. No smiles left. I just wish his soul would leave his body. Best we can do is send our love to them and wait.",0,1
34248.7,"Dearest Naturelover - My heart goes out to you - the isolation you describe is so painful.  You indicate that your son lives nearby but that you don't want to rely on him socially.  Might I suggest that it's more than a matter of social needs - you have a genuine need for family support.  Since he lives so nearby, it it an option for him to stay with his dad and evening a week so you can join some activity you would enjoy (via church, local groups, e.g., Alzheimer's support groups, bingo, whatever you might enjoy)?
We know that we can expect things to progress and not to improve over time - it is vital that you make yourself and your mental/physical/spiritual/emotional well being a priority.  I hope you will give yourself permission to find a way to find/build a support system for yourself - you need it and you deserve it. We were not meant to do this alone.   God bless!",1,1
37346.2,Hope you are home now or at least out of the ER.  Let us know what happened.  It's not fun for anyone (caregiver or LO) to be in the hospital.,1,0
25245.1,"COdaughter wrote:
Hi, I am new to the message boards.  I am so thankful to have found them.  So here is the situation... my mom has early onset alz/dementia.  Over the last few weeks my Mom thinks my Dad (who is her caregiver) is her ex-husband and that he is a bad man.  She calls the police on him.  They went back to the Dr today and got some new meds.  My Dad is at the store picking them up and thinks she may be calling the police right now.  Is it appropriate or OK to call an ambulance in these situations and have her committed?  What have other people done?  There is no talking to her.  The calls to the police are getting more frequent (daily at this point).  Any help/suggestions/guidance is appreciated.  They live in Florida far away from any family so I am providing support long distance.
     Possible solutions available on Amazon
   T-lock Outgoing Call Blocker w/ Allow Memory and Cut-off Timer
by hqtelecom.com
    Easy to install, program and use
    Line Powered (no batteries, no external power needed)
    Works analog lines and most VOIP phone lines
    4-digit security code bypasses all restrictions
    One unit can protect all extensions
---
pRO Call Blocker - Ver 2.0 - Incoming & Outgoing Telephone Number Blocker
by Cheeta
==
 Incoming Call Block - Bundle Pack - 2 Items: Call Blocker/Caller Block Unit & Telephone Splitter
 by CS Corp.
    -- 
  T-lock Outgoing Call Blocker w/ Allow Memory and Cut-off Timer
by hqtelecom.com  
    Easy to install, program and use
    Line Powered (no batteries, no external power needed)
    Works analog lines and most VOIP phone lines
    4-digit security code bypasses all restrictions
    One unit can protect all extensions
   ",1,1
40842.102,"Evening all....the football (rugby league, an Australian game) is on, and Rons team is playing, and I'm not a football fan, but if I go to bed Ron will too, so I'll sit here and talk to you.

Lorita, you have so much on your plate at the moment. I really feel as if we are all friends, and I worry so much about you. Wish I could just drop in for a coffee and chat. I do so hope that your sister can get help soon. I know when Charles was there you probably couldn't discuss things, as I can't with Ron, but at least you could talk to him rather than just the dogs....even if they are family and don't think they are dogs😄

Leanne, hope the injection helps. Was it cortisone? My b...... sciatica is still playing up, think I'll go to the chiropractor again tomorrow. It's funny, some mornings I get up fine, others I'm flat out walking, but by afternoon I'm like a two year old. Old age I guess!

Our daughter rang this morning to say that she has to get a new car. Her gearbox blew up and it'll cost about $5000 to get it fixed, so she's been on the phone ant internet trying to get deals. Of course her husband is flat out at work, and as they live quite a way out of town I offered to go over and take her to test drive some. 150kls later I got home. Think she has decided on the one she wants, otherwise we do the same again on Monday. Not that I mind the driving so much, it's explaining to Ron every 5 minutes why we can't go home!

Well, Ron did put the knobs back on the cupboard doors. I'm still not really happy with the colour, but as I said to my SIL, after a week I won't be looking at them and will just think how nice and clean they look. I'm going to try and post a photo

Cheers everyone...I'll get my book and put earplugs in so I can't hear the TV.

File Attachment(s):
image(116).jpg (80557 bytes)",1,1
40351.2,"Pee wee can ask for them or there needs to be a HIPAA release with his signature allowing you to get them. In our case each DR and each hospital had their own form.
I would try calling and getting the forms sent to you. It is fairly simple.
Right now is a good time to get a DPOA (durable power of attorney). This will require a notarized signature and there has to be a determination that he is of mental capacity to sign. You can find a lot of info online about this.",0,1
19243.7,"welcome findinganswers
  you will find many on this message board walking the same path with someone they Love..
  my husbands mother Lived in our home for almost 7 years and we did our best to meet her needs..til she took her Last breath..
  she to had this scared Look in her eyes and needed much encouragement  and I found the more relaxed and calm I stayed..helped her sense of well being..and sometimes just touching her hand..Let her know I was there with her ..to help her..and down deep I felt.. she knew this..
  we went for a walk most every day together and this helped her in so many ways..sometimes just a short walk and then sitting on the front porch for a while with a cup of coffee.. hearing the birds sing and watching children ride their bikes down the sidewalk helped her feel at peace.
  Life is a dance we Learn as we go..words to a song..but so true.. and in this journey of alzheimers I was given important Life Lessons I will never forget..to not take one day for granted anymore..We are the keepers of their memories and their dignity..this I could give.
  Namaste
Love Rosie
                   ",1,1
5473.7,"NorthWoods wrote:
Welcome pandemonium, I agree with Marta that if you weren’t at the doctor appts, you may not be getting the whole story. First a disclaimer, I have no medical training so can only speak from my own experience. Alzheimer’s is only one of many many dementias and each person is unique. My husband’s dementia is believed to originate from a severe brain injury but no one knows for sure. Although he had problems for some time the first really big red flag was acute separation anxiety. He too had struggled with anxiety most of his life, but this was different.  Some dementias do not have the same acute short term memory loss as is typically associated with alz. So what do you do......  I would start by giving the alz.org help line a call. They are ther 24/7, free, and an amazing resource. 1-800-272-3900.  Each situation is so different that is difficult to come up with generalized advice.  I will say that your mom is really fortunate to have you in her life.
I second everyone that says if you weren't at these appointments than there is no way of knowing what was said...and additionally...more so....what was NOT said.
My father went to the Dr for the last 3 years by himself (I have noticed things for the last 3 years)...but I was curious why the Dr wasn't helping him.
I attended a Drs appointment with him...Drs are not very talkative...they get in and out..it was a yearly physical for my Dad..he answered questions FINE....you could not tell anything was wrong..
When I handed the Dr. my list of ""concerns""...he was shocked and did deeper questioning of my Dad...and then it began (the diagnosis).
As far as anxiety...my Dad has always had anxiety and he exhibits MORE of it now....during dementia (ALZ).",0,1
16650.6,"Hi Merck,
Your comment about your own mortality struck a chord with me. My 91 year old mom is in a nursing home with stage 5/6 dementia. I am there 5 to 6 times a week for several hours at a time. This will be the 5th year we have not been able to get away even for a couple of days and I find myself thinking about my own shrinking life. I am 61 and my husband is 66. He is in good health and I have lupus, but it is thankfully under control. I constantly try to keep the faith and realize that as an only child I must do the care giving while working full time, trying to be a good grandmother, and maintaining a household. My husband is a huge help and I couldn't do it without him. But I do get anxious about whether there will be anything left to give or life to live when this is all over.",0,1
42752.2,"TThey were a really sweet couple.  I think there probably are some.  They aren't here because they do not need this.
TTeresa99",1,1
38696.67,"Anastasia,  I was wondering how things went with hospice.  I also am concerned with how you are doing.  It seems your husband has progressed very fast.  I would imagine it is awful trying to rap your brain around how much your life has changed.  I just want you to know we are thinking of you, and I will be praying for strength for you.",1,1
38222.6,"God is not a genie in a bottle who dispenses wishes.  God is here for us, at all times, loving us and helping us to do our best.  We can pray at all times, at the Olympics and everywhere.

Iris L.",1,1
47207.2,"My husband does that, he is in stage 7. I think it is when there is too much going on for them to handle so they just zone out. He will come back it is an up and down disease. Sometimes it looks like he can't even see. Sometimes I just say his name and he will snap back to us for a moment.

It is so sad for us and them.
Take care, be strong.",1,1
14314.24,"Dear His daughter,
I had popped in to tell the folks thanks for the good wishes, and I saw your post. Let me say, after all your great advice, uplifting actual experiences, my goal was to be as good a daughter to my mom as you have and are being to your father. You were my inspiration that YES it can be done, a parent can live a life out in their own home on their own terms. You are one of the kindest, gentlest caregivers, that give blunt advice when it is needed, but always followed by a kind word. I imagine you are exhausted by now, this stupid disease takes a toll on a person that only living it day to day can any one imagine.
Please know you are your fathers angel, he knows you are there, maybe he can't express it anymore, but I am very sure he feels your presence.
I'm not gonna say ""stay positive"", because that left the building a long time ago, You can do this, I know you can, Don;t ever think you are worthless in any way shape or form. Your sacrifices will never go unnoticed. Please please please don't give up on yourself...I was at the point of ""there is nothing more I can do"" The constant care, the washing and rubbing down, and you know you DO make your father as comfortable as a human could ever be.
Everyone always said, look for the mottled skin starting at the toes, it will tell you the body is shutting down..But that never happened with my mom, her last words to me were ""I'm going to go now"", within 4 hours of her coma she was at peace. I wish you and your poppa peace, I wish him no pain, and a quiet passing. I wish at the time of his passing that your heart be filled with the love he felt for you. Ann",1,1
